Code,ArabicDescription,EnglishDescription,UOM,Price,Section
701000001,تمديد ماسورة بولي إثيلين اي مقاس,"Laying of any size high-density polyethylene (HDPE) duct with nylon rope inside the pipe, including Supplying and installation of coupling, elbow and end cap.",M,9.0,عام
701000002,توريد وتمديد ماسورة بولي إثيلين مقاس50مم,"Supplying and Laying of 50mm size high-density polyethylene (HDPE) duct, with 4mm nylon rope inside the pipe, including Supplying and installation of coupling, elbow and end cap.",M,17.0,عام
701000003,توريد وتمديد مواسير الفايبر من النوع SUBDUCT مقاس حتى ويشمل 50ملم (بعدد 4 مواسير داخلية),"Supplying and laying of high-density polyethylene (HDPE) pipe upto and including 50mm size with 4 subduct pipes, with nylon rope inside the pipeincluding Supplying and installation of coupling, elbow and end cap",M,38.0,عام
701000004,توريد وتمديد مواسير الفايبر من النوع SUBDUCT مقاس حتى ويشمل 110ملم (بعدد 7 مواسير داخلية),"Supplying and laying of high-density polyethylene (HDPE) duct, upto and including 110mm size with 7 subduct pipes, with nylon rope inside the pipe including Supplying and installation of coupling, elbow and end cap",M,44.0,عام
701000005,توريد وتمديد مواسير الفايبر من النوع المموج Corrugated مقاس حتى ويشمل 110ملم (بعدد 4 مواسير داخلية),"Supplying and laying of high-density polyethylene (HDPE) Corrugated duct upto and including 110mm size with 4 subduct pipes, with nylon rope inside the pipeincluding Supplying and installation of coupling, elbow and end cap",M,19.0,عام
701000006,توريد وتمديد ماسورة مرنة مقاس 32ملم لحماية كابلات الاتصالات,"Supplying and laying of 32 mm size flexible pipe inside Manholes/Handholes, communication panels and grid substation as per company standards / requirements",M,12.0,أعمال الكابلات
701000007,توريد وتمديد مواسير الفايبر من النوع HDPE مقاس 62 ملم (بعدد 7 مواسير داخلية),Supplying and laying of HDPE 7-Way Duct (16mm/20mm) (ID/OD) including installation of end cap as per company specifications and requirements with supply and install detectable warning tape,M,20.0,عام
701000008,توريد وتمديد مواسير الفايبر من النوع HDPE مقاس  62 ملم (بعدد 12 ماسورة داخلية),"Supplying and laying of HDPE 12-Way Duct (8mm/12mm), including installation of end cap as per company specifications and requirements with supply and install detectable warning tape",M,21.0,عام
701000009,توريد وتمديد مواسير الفايبر من النوع HDPE مقاس 102ملم (بعدد 16 ماسورة داخلية),"Supplying and laying of HDPE 16-Way Duct (16mm/20mm), including installation of end cap as per company specifications and requirements with supply and install Detectable Warning Tape",M,32.0,عام
702000001,توريد وتمديد كابل اتصالات ( كابل ألياف بصرية ) اي سعة للربط بين المحطات الرئيسية,"Supplying and Laying of any size Fiber optic cable, in pipe between main Substation as per company Specifications",M,24.0,أعمال الكابلات
702000002,تمديد أي كابل دليلي/اتصالات/متعدد القلب/الياف داخل ماسورة,"Laying of any pilot cable, multi-core cable, control cable or Fiber optic cable in pipe ( inside trenches or S/S up to communication panels )",M,8.0,أعمال الكابلات
702000003,تركيب وشد كابل الياف بصرية هوائي (ADSS F/O) حتى ويشمل 12 شعيرة بصرية على شبكة توزيع هوائية جديدة,Installation and stringing of Aerial Fiber Optic Cable (ADSS) of size up to and including 12 optical strands for new OH MV or LV networks,M,3.0,أعمال الكابلات
702000004,تركيب وشد كابل الياف بصرية هوائي (ADSS F/O) أعلى من 12 شعيرة بصرية على شبكة توزيع هوائية جديدة,Installation and stringing of Aerial Fiber Optic Cable (ADSS) of size more than 12 optical strands for new OH MV or LV networks,M,4.0,أعمال الكابلات
702000005,تركيب وشد كابل الياف بصرية هوائي (ADSS F/O) حتى ويشمل 12 شعيرة بصرية على شبكة توزيع هوائية قائمة,Installation and stringing of Aerial Fiber Optic Cable (ADSS) of size up to and including 12 optical strands for existing OH MV or LV networks,M,4.0,أعمال الكابلات
702000006,تركيب وشد كابل الياف بصرية هوائي (ADSS F/O) أعلى من 12 شعيرة بصرية على شبكة توزيع هوائية قائمة,Installation and stringing of Aerial Fiber Optic Cable (ADSS) of size more than 12 optical strands for existing OH MV or LV networks,M,5.0,أعمال الكابلات
702000007,تركيب وشد موصل المحايد (الأرضي) بداخله كابل الألياف البصرية,Installation and stringing of MV earthing conductor type of OPTICAL GROUND WIRE (OPGW) on existing OH MV network,M,11.0,أعمال الكابلات
702000008,تركيب وشد د.مفردة (ثلاث موصلات)<=170 وموصل الأرضي بداخله كابل الالياف البصرية,"Installation and stringing of MV  single  circuit ( 3-conductors up to and including  170mm2 and earthing conductor type of OPTICAL GROUND WIRE (OPGW) or fiber optic cable )  including all required jointing and lugs with the required torque ,any  size",M,16.0,أعمال الكابلات
