,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"Riyadh City Electricity Department
Schedule ""C"" - Pricing Attachment",,,,,,RFx No. 4000069347,,
,,,,,,,,
??? ?????,??? ?????,?????????? ???????,?????????? ?????? ,??????,??????,??? ?????,??? ??????,??????
Item ,Line type ,Short Description ,Long Description,UOM ,Currency,Payment Type,Unit Price           ,QTY
A1,Description,"????? ?????? ????? ???????
","CONSTRUCTION AND MAINTENANCE OF DISTRIBUTION NETWORKS  
   Including providing all necessary manpower, equipment and tools to loading and transporting materials from any designated warehouse by company to work site and perform the work as per the scope of  work and companystandards including getting all required(R.O.W) and permissions to perform the required works and payment of related fees, preparing, updating and submitting of the drawings "" As Built "" on hard and electronic copies, including definition of coordinates, data and photos of related equipment, cables, poles and meters  with at least two digital photos of equpment using SEC unified geographical information system format (ArcGIS/ArcFM) and attributes compatible with Unified Data Model (UDM) and location accuracy of 25 cm and with full compliance of occupational safety and health requirements as per SEC requirments . The statement in this item is applied to all contract items mentioned blow
506000010,Breakdown,??? ??????/ ?????? ???? ?????,"Field inspection of consumer energy meter (inspection of the meter and meter box in the site) for any malfunction, damage or tampering (e.g. ensure that there is no jumper/direct connections for the meter , using any method to influence or slow the meter) to ensure the calculation of the whole consumed energy of the meter including checking the internal meter connections in case notice tampering in the seal, recording the coordinates of the meter, checking the meter information ( e.g. account number, number of meter digits, CB size, multiplication factor, meter serial number, … etc. )  Photograph the meter and box from different angles and entering the results into “ FFMS “ program model (hard copy form )
?????? / ????? ???????? ????? ???? ???????  ( ?????? ??????  ? ??????? ?? ?????? ) ?????? ?? ??? ???? ?? ??? ?? ??? ?? ??? ( ??? ?????? ?? ??? ???? ?? ?????? ????? ?????? ? ????????? ??????? ?? ???????????? ??????? ?  ??????? ?? ?????  ??????? ?? ?????? ?????? ) ???? ?????  ???? ?????? ????? ?????? ????????? ?? ??? ??????? ????? ?????? ?? ????? ????????? ???????? ?? ??? ?????? ????? ?? ????? ? ????? ???????? ?????? ? ?????? ?? ??? ?????? ?????? ( ??? ??? ???????? / ??? ????? ?????? / ??? ?????? / ????? ????? / ??? ?????? ???????? / ??? ?????? / ?????? ??? ????????? / ?????? ???????... ??? )? ????? ?????? ? ??????? ?? ????? ?????? ? ????? ?????? ??? ?????? ?? ????? ????? ?????? ???????  ????? ?????????.",EA,SAR,Unit Rate,50.00,
506000011,Breakdown,??? ??????? ??? ???? ???? ?????? ,"Checking and testing of any size/type KWH Meter accuracy including CT/VT if required on site, by using SEC approved meters testers, any type/size and entering the results into “ FFMS “ program model (hard copy form ), (including supplying of meter tester)
??? ??????? ??? ???? ???? ?????? (???? ????) ?? ??? ?????? ??????/????? ??? ?????? ??????? ???????? ???? ??? ??????? ???????? ??????? ?? ??? ?????? ??? ??? ??? ???? ( ????? ????? ???? ????? ) ?????? ?????? ??? ?????? ?? ????? ????? ?????? ???????  ????? ?????????.",EA,SAR,Unit Rate,127.00,
507000000,Description,????? ????? ????????  ,"GROUNDING WORKS FOR METERS       
Grounding of meters boxes Including excavation, backfilling,  installation, laying, connecting of  ground wire on the equipment with installation and connection of connectors, installation of grounding rods 
( 1x2400mm or 2x1200mm ) originally to use 1x2400mm rod, and connecting to all accessories, inspection and measurement of grounding resistance before commissioning considering the above description of construction and maintenance of distribution networks item No.(A1).  
????? ????? ????????   
??? ????? ?????? ???????? ????? ?? ???? ?? ????? ????? ?????? ??????? ?????? ??????? ?????? ???????  ???????? ?????? ??? ??????? ?????? ??????? ?????? ???????? ??? ?????? ???? ????? ??????? (1*2400?? ?? 2*1200?? ) ??????? ?? ??? ???? ???? 2400?? ?????? ?? ???? ???????? ?????? ????? ???????? ??? ??????? ???? ??????? ??????. ?? ????? ????????? ????? ??????? ?? ????? ????? ??? (A1) ????? ?????? ????? ???????",,,,,
507000001,Breakdown,????? ?? 1 ??? 4 ?????? (???? ???? ?? ????? ?????) ?????? ???? ?? ???? ?? ???? ?????/?????,"Grounding of one (1) to four (4) meters assembly ( whole current or C.T. meter ) in one (1) or more  boxes , including installation of one (1) grounding rod, and connecting grounding wire to grounding terminals of the meters boxes and the steel frame if any, in normal  / sandy soil 
????? ?? ( 1 ) ??? ( 4 ) ??????  (???? ???? ?? ????? ?????) ?????? ???? ?? ???? ???? ???? ????? ????? ?? ???? ????? ??????? / ???????? ???? ??????? ????? ??? ?????? ??????? ?? ???? ?? ???? ????? / ????? ",EA,SAR,Unit Rate,137.00,
507000002,Breakdown,????? ?? 1 ??? 4 ?????? (???? ???? ?? ????? ?????) ?????? ???? ?? ???? ?? ???? ?????,"Grounding of one (1) to four (4) meters assembly ( whole current or C.T. meter ) in one (1) or more  boxes , including installation of one (1) grounding rod, and connecting grounding wire to grounding terminals of the meters boxes and the steel frame if any, in rocky soil ( that required the use of rocky excavation equipment ( ie. Digger ))
????? ?? ( 1 ) ??? ( 4 ) ??????  (???? ???? ?? ????? ?????) ?????? ???? ?? ???? ???? ???? ????? ????? ?? ???? ????? ??????? / ???????? ???? ??????? ????? ??? ?????? ??????? ?? ???? ?? ???? ????? ( ???? ?????? ???? ????? ????? ?????? ??? ?????? )",EA,SAR,Unit Rate,173.00,
507000003,Breakdown,????? ?????? ?????? ???????? ???? ???? ?? ???? ?????/?????,"Grounding group of meters assembly inside a room , including installation of four ( 4 ) grounding rods , and connecting grounding wire to grounding terminals of the meters boxes,in normal / sandy soil 
????? ?????? ?????? ?????? ???? ???? ???? ????? (4) ????? ????? ?????? ?? ???? ???? ????? ?????? ???????? ???? ???????? ?? ???? ????? / ?????",EA,SAR,Unit Rate,263.00,
507000004,Breakdown,????? ?????? ?????? ???????? ???? ???? ?? ???? ?????,"Grounding group of meters assembly inside a room, including installation of four ( 4 ) grounding rods, and connecting grounding wire to grounding terminals of the meter boxes, in rocky soil ( that required the use of rocky excavation equipment ( ie. Digger ))
   ????? ?????? ?????? ?????? ???? ???? ???? ????? (4) ????? ????? ?????? ?? ???? ???? ????? ?????? ???????? ???? (???????? ?? ???? ????? ( ???? ?????? ???? ????? ????? ?????? ??? ??????)",EA,SAR,Unit Rate,279.00,
508000000,Description,??? ?????? ???????? ????????? ,"INSPECTION AND MAINTENANCE OF METERS AND IT IS ACCESSORIES           
 Including cleaning and refixing of meters / service boxes with all accessories (i.e. KWH analog or digital meter), breakers,CTs, terminal blocks and wires...etc), checking  and retighting of all connections, cables and grounding wires and replacement of damaged connections, supplying and installation of pipes clamps, fixing screws and close opening holes around cables if required, All required materials for mentioned works to be supplied by contactor, performing testing and precommissioning works. ( excluding new  grounding works )
??? ?????? ???????? ?????????    
 ???? ????? ?????? ????? ?????? ???????? ?? ?????? ?????? ?????????? ??? ( ???? ???? ?????? (?????? ) ??????? ????? ?????? ???????? ....???) ?? ?????? ?? ?? ???? ?????? ???????? ???????? ???????? ?????? ???? ?????? ?? ???????? ?????? ??????? ???? ????????? ??????? ?? ????? ?????? ????? ????? ???????? ??????? ????? ???????? ?????? ??????? ??? ????? ???????? ??? ?????? ????? ??????? ?????? ???? ?????? ???????? ????? ??????? ????? ??? ???????? ?? ??? ??????? ,??? ???? ????? ??????? ???????                                                      ",,,,,
508000001,Breakdown,??????? ?????? ???? ??????/????????? ?? ?????? ?????? ????????,"Replacement of service cable protection PVC / steel pipe on wall or OH service pipe including installation of the new pipe, laying cable through the pipe and disconnection / reconnection works
 ??????? ?????? ?????? ???????? ?? ??????????? ??? ?????? ?? ?????? ?????? ????????? ????? ????? ????? ???????? ??????? ?????? ????? ???????? ???????? ??? ????? ?????? ?? ???????? ",EA,SAR,Unit Rate,165.00,
508000002,Breakdown,  ????? ???? / ?????? ????? ???? / ???? ???? ????? ?????? ?? ???? / ??? ,"Replacement of meter box cover / hinges / door stays, any size / type
  ????? ???? / ?????? ????? ???? / ?????? ( ???? ) ???? ????? ?????? ?? ???? ??? ??? ",EA,SAR,Unit Rate,71.00,
508000003,Breakdown,??????? ?? ????? ????? ????? ????/????? ????/??? ???????? ???????? ???????,"Replacement or installation of transparent viewing / Protective window of meter / breaker / bill-pocket for existing meters
   ??????? ?? ????? ????? ????? ?????? ?? ????? ?????? ?? ??? ???????? ???????? ???????",EA,SAR,Unit Rate,41.00,
508000004,Breakdown,????? ????? ???? ????? ?? ????? ????? ?? ????? ???? ???? ???????? ?? ??? / ??? ,"Maintenance of an existing one (1) meter box or two (2) meters box ( whole current ), or CT meter assembly with its accessories including refixing of KWH meter, CB's, meter box and service box with all accessories, with checking connections, cleaning and replacement of defective parts 
????? ????? ???? ????? ?? ????? ????? ?? ????? ???? ???? ???????? ?? ??? ??? ??? ????? ????? ????? ???????? ???????? ??????? ???????? ?? ?????? ?????? ?????????? ?? ?????? ?? ?? ???? ?????? ???????? ?????????? ?????????? ???????? ?????? ???? ???????? ",EA,SAR,Unit Rate,149.00,
508000005,Breakdown,????? ????? ???? ????? ????? ???? ???????? ?? ??? / ???,"Maintenance of an existing four (4)  meters box ( whole current ) assembly with its accessories including refixing of KWH meters , CB's, meters boxes and service boxes with all accessories, with checking of connections, cleaning and replacement of defective parts 
????? ????? ???? ????? ????? ???? ???????? ?? ??? ??? ??? ????? ????? ????? ???????? ???????? ??????? ???????? ?? ?????? ?????? ?????????? ?? ?????? ?? ?? ???? ?????? ???????? ?????????? ?????????? ???????? ?????? ???? ????????  ",EA,SAR,Unit Rate,200.00,
508000006,Breakdown,??????? ????? ????? ?????? ?????? ???? ????? ????????,"Replacement of terminal blocks for an existing meter box, including disconnection / connection works  
??????? ????? ????? ?????? ?????? ???? ????? ?????? ????? ????? ????? ????????",EA,SAR,Unit Rate,102.00,
508000007,Breakdown,??????? ????? ????? ????? ?????? / ????? ????? ????? ?????? ?? ??? / ????," Replacement of meter mounting brackets / refixing of meter box any type/size
??????? ????? ????? ????? ?????? / ????? ????? ????? ?????? ?? ??? / ????",EA,SAR,Unit Rate,76.00,
508000008,Breakdown, ??????? ???? ????? ?????? ???? ????? ?????? / ???? ????? ???????? / ???? ????? ??? ???? ????? ??????,"Replacement of cable clamps inside meter box / meter cable pushing / door locking provision
 ??????? ???? ????? ?????? ???? ????? ?????? / ???? ????? ???????? / ???? ????? ??? ???? ????? ??????",ST,SAR,Unit Rate,46.00,
508000009,Breakdown,??????? ???? (???) ????? ???? ????? / ????? ?? ??? / ?? ???? ,"Replacement of meter mounting rails for one / two (double) meter box any type/size
 ??????? ???? (???) ????? ???? ????? / ????? ?? ??? / ?? ???? ",ST,SAR,Unit Rate,135.00,
508000010,Breakdown, ??????? ???? (???) ????? ???? ????? ?? ??? / ?? ???? ,"Replacement of meter mounting rails for four meters box any type/size
 ??????? ???? (???) ????? ???? ????? ?? ??? / ?? ???? ",ST,SAR,Unit Rate,199.00,
508000011,Breakdown,??????? ????? ??????? ?????? ???? ????? / ????? ?? ??? / ?? ???? ,"Replacement of fiberglass one / two (double) meter box main body any type/size
 ??????? ????? ??????? ?????? ???? ????? / ????? ?? ??? / ?? ???? ",EA,SAR,Unit Rate,255.00,
508000012,Breakdown,??????? ????? ??????? ?????? ???? ????? ?? ??? / ?? ???? ,"Replacement of fiberglass four meters box main body any type/size
 ??????? ????? ??????? ?????? ???? ????? ?? ??? / ?? ???? ",EA,SAR,Unit Rate,373.00,
600000000,Description,????? ????????? ???????? ???????,"CONSTRUCTION AND MAINTENANCE OF CIVIL WORKS 
 ????? ????????? ???????? ??????? ",,,,,
601000000,Description,????? ??? ??????? ?? ????????,"CONSTRUCT ION OF SUBSTATIONS / SWITCHGARS ROOMS    
  Suppling of all required materials and construction of a substation / switchgar room from  concrete  blocks, or namental blocks and reinforced concrete (sulfate resistant),including clearing and levelling of WORK SITE , making of cable  ducts and cable coring, supplying and installing of grouting channels and louvered steel doors, ventilators and steel support and covers for trenches ,excavation, backfilling and reinstatement works , interior and exterior plastering , painting , supplying and installation of switches, pipes wiring and lamps for indoor illumination works. Supplying and installation of water proofing and thermal insulation materials for roof. Also including removal of all waste and excess materials from WORK SITE to approved dumping area. quantity to be measured by flate meter squared
????? ??? ??????? / ????????  
????? ???? ?????? ??????? ? ???? ???? ????? ?? ?????? ?? ???????? ?? ????? ???????? ????????? ??????? ???????? ?????? ?????? ??????? ???? ????? ?????? ???? ???????? ?????? ?????? ?????? ??????? ( ???? ) ?????? ????? ?????? ????? ????? ????? ???????? ??? ?? ???? ?? ????? ?????? (???????) ??????? ??????? ???????? ?????? ??????? (?????? ?????? ???????? ??????? ??????? ???????? ????????....???) ????? ????? ?????? ??????? ???? ????? ?????? ???????? ?????? ? ???? ????? ???? ???????? ??????? ??????? ?? ?????? ??? ????? ??? ???????? ??????? ?? ??????? ????? ???? ???? ????? ?????? ?????? ??????",,,,,
601000001,Breakdown,????? ?????? ??????? ????? ???? ???? ????? ????? ,"Supplying of required materials and construction of a substation room (quantity to be measured by flat construction M2)
  ????? ?????? ??????? ????? ???? ???? ????? ????? (????? ???? ???? ????? ?????? ?????? ??????) ",M2,SAR,Unit Rate,1370.00,
601000002,Breakdown,????????? ????? ?? ???? ?????? ???? ????? ?????,"Preparation of an existing room in a building to install a substation equipment, including supplying required materials and constraction of cable trenches and equipment foundations, grounding and all necessary works for lighting, ventilation A/C and S/S doors etc.. ,( quantity to be measured by flat construction M2 )
????? ???? ????? ?? ???? ?????? ???? ????? ????? ????? ????? ?????? ??????? ???? ????? ???????? ?????? ??????? ?????? ?????? ??? ???? ?? ????? ??????? ???????? ???????? ?????? ?????? ?????? (????? ???? ???? ????? ?????? ?????? ??????) ",M2,SAR,Unit Rate,853.00,
601000003,Breakdown,????? ???? ????? ???? ??? 20 ?? ,"Supplying of required materials and construction of a wall with a thickness of  20cm cement or thermal or decorative (block with hole) block
????? ?????? ??????? ????? ???? ??? 20 ?? ?? ????? ???????? ?? ????? ??????? ?? ????? ?????? ",M2,SAR,Unit Rate,82.00,
601000004,Breakdown,????? ?????? ??????? ?????? ???? ??????,"Supplying of required materials and plastering of block walls
????? ?????? ??????? ?????? ???? ??????",M2,SAR,Unit Rate,40.00,
601000005,Breakdown,????? ?????? ??? ???? ???? ??????? (???????),"Supplying and installation of Steel door for S/S rooms ( building )
  ????? ??????  ??? ???? ???? ????? ??????? ( ???????)",M2,SAR,Unit Rate,581.00,
601000006,Breakdown,????? ??????/??????? ???? (????) ??? ???? ?????,"Supplying and installation or replacement of S/S room door damper.      
????? ?????? ?? ??????? ???? (????) ??? ???? ???? ?????",EA,SAR,Unit Rate,183.00,
601000007,Breakdown,????? ?????? ?? ????? ???? ?????? ????  ????? ?????? ????,"Supplying and Installation or Construction of R.C.C concrete cover for an existing concrete trench 
????? ?????? ?? ????? ???? ?????? ???? ????? ?????? ????",M3,SAR,Unit Rate,672.00,
601000008,Breakdown,????? ??????/??????? ???? ???? ?? ????? ," Supplying and installation or replacement of trench cover (10mm thick ) for existing S/S rooms. Including cutting, fabrication and fitting of lifting handles, painting, removal and returning to store of defective plates  
(all required materials to be supplied by CONTRACTOR)
 ????? ?????? ?? ??????? ???? ???? ?? ????? ?????? ????? 10?? ?? ??? ???? ????? ??????? ??????? ??????? (??? ????? ?????? ?? (??????? ???? ????? ??????? ??????? ? ?????? ??????? ??????? ???????? (??? ????? ???? ?????? ???????  ?? ??? ???????) ",M2,SAR,Unit Rate,235.00,
601000009,Breakdown,????? ??????/??????? ????? ???? ????? ????/???? ?? ???? ???? ????? ?????,"Supplying and Installation or replacement of steel channel support for trench cover or equipment in an existing S/S room 
????? ?????? ?? ??????? ????? ?????? ????? ???? ?? ????? ?? ???? ???? ????? ?????",M,SAR,Unit Rate,75.00,
601000010,Breakdown, ????? ?????? /??????? ??? ????? ????? ???? ?????  ,"Supplying and installation or replacement of steel ladder for S/S room.
 ????? ?????? ????????? ??? ????? ????? ???? ?????  ",M,SAR,Unit Rate,186.00,
602000000,Description,?????? ???????,"STEEL FENCING 
?????? ???????    ",,,,,
602000001,Breakdown,????? ?????? ???? ????? ????? ?????/????,"Supplying all required materiales ( i.e fence, steel beams /pipes and concrete ...etc ) and making and installation of steel fence with all accessories for equipment or S/S inset including excavations , backfilling and reinstatement works excluding fence gate.  
 ????? ???? ?????? ??????? ( ?????? ???????? ???????? ?????????? ... ??? ) ???? ?????? ???? ????? ????? ??????? ??? ???? ??????? ?????????? ?? ???? ???? ????? ??? ??????? ?????? ????????? ?????? ????? ??????? ?????? ?????? ???????? ???????? ?????? ?? ????  ???????",M2,SAR,Unit Rate,50.00,
